0,1,2,3,4
nan,0.000522432154372,6.39656998393928E-05,0.000440266334462,0.00077648650915
nan,nan,0.003818793485834,9.05964738553142E-07,0.000238615270577
nan,nan,nan,9.12523517920478E-05,9.00975764916933E-06
nan,nan,nan,nan,0.000752655207203
nan,nan,nan,nan,nan
