0,1,2,3,4
nan,2.47336939773237E-05,8.72384158027863E-05,0.000984524718909,2.17260872635881E-06
nan,nan,0.00026346510745,0.000428561373778,0.000412455341782
nan,nan,nan,0.000219260804931,0.000476941380398
nan,nan,nan,nan,6.51191597249215E-07
nan,nan,nan,nan,nan
