0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
nan,3.81655623333713E-05,0.000859895481746,0.002404745378317,0.001286261911329,0.000340046578769,3.28475198992471E-05,0.001352806244439,0.000109241735813,5.89553521480833E-05,0.001182964386412,3.24823574796851E-05,0.000491992410132,0.002668892627766,0.002289888278202,0.000364135497789,6.33262756866028E-05,0.000255059411582,0.002276016947954,7.37670981971103E-05,3.12974975852613E-05,0.00048399751209,0.000117483305943,0.001970821301626,0.001712884478468,7.37670981971103E-05,0.001614756990785
nan,nan,0.000285124077098,0.002133549229709,8.36145907608465E-05,1.63518585076626E-05,3.74472703590978E-06,0.00013116856391,5.08199266092644E-06,9.80126193875326E-05,0.000111904446038,0.000271715986441,0.000448796667482,0.001107722658407,0.000144266707601,0.000194988642885,0.0010418455416,0.000593591096784,0.002100962035644,0.000619476349296,4.72511427175107E-05,0.002339192102942,0.000515712069803,0.00085326079882,0.003132038028166,0.000165522711437,2.66597368672742E-09
nan,nan,nan,0.000790524945348,0.000108891068522,0.001215063960848,2.08533458203052E-05,2.96863548518231E-05,0.002258945350432,6.50059633793869E-06,0.002976140404032,0.000687508970213,0.002989906934635,0.000254549529383,2.08249712498801E-05,0.00059672826508,2.06261594102287E-05,0.000185888237188,0.000202217393633,6.0390884897905E-05,1.70082924506456E-08,0.001795093811682,0.002241970289976,0.000246120171364,0.000340922128247,0.001572460748705,1.6649112718298E-05
nan,nan,nan,nan,0.000246212494425,0.000569107704622,1.12973649311597E-05,5.73360479165729E-05,0.00035532248005,0.000358980036676,0.000500873250847,5.34139217232647E-05,0.000213223451791,0.000837607032102,0.000142182436612,0.000428347286616,0.000104122592654,0.000418467273968,0.000398396577395,0.00293592190606,0.000265351670211,6.53346119339175E-05,1.41719204953107E-05,0.00348745530532,0.000411791489008,1.22823987994252E-06,3.17841407122086E-05
nan,nan,nan,nan,nan,0.000898166708299,0.000129062468428,0.001644806379733,0.002075469533254,1.12393431002279E-05,0.003027533749559,8.22300080636194E-05,0.002038087833671,0.000183278219071,0.000111335696445,0.000360155654032,0.000125618479231,0.000409714904025,0.000394193219162,9.21652942509785E-06,3.67353816714939E-05,0.001663168222028,7.38102793381807E-07,0.000120449482833,0.000610865789689,0.002148903652081,0.0019993564818
nan,nan,nan,nan,nan,nan,0.000165511283775,0.000738660197267,0.000646543235476,0.000180887355174,0.002210141594971,0.00172438140972,2.17283193766835E-05,0.001274705027902,0.001027988513145,0.000318682901657,2.72595845917683E-06,0.000845426684563,0.000417560937262,0.003286233663538,0.000618569697007,5.90842833645041E-05,2.38008138971445E-05,0.001254826231527,9.40961127465105E-05,0.000585246639279,0.000204275561499
nan,nan,nan,nan,nan,nan,nan,0.000114042397816,3.8060919757608E-05,0.001840811120186,0.000136878544013,1.32118146218681E-06,4.37494629859456E-05,0.001580012456859,0.000101417068529,0.000233967608168,0.001335704361986,7.84707798824704E-06,0.000221799748427,0.000257848222258,0.000104888234147,0.000132875719922,1.08142623889735E-05,3.04419656787404E-05,0.000591948115355,0.00146174164882,0.00016577522908
nan,nan,nan,nan,nan,nan,nan,nan,0.001527436022866,1.1016395424335E-05,0.000374582176021,6.58532383699965E-07,1.49686353957187E-08,2.13474677379921E-05,0.001863321196378,0.000682336744604,0.002263112949235,0.002066603587008,0.00205443551735,0.000172620335959,1.49374528869252E-06,0.001260008389097,0.001517884408877,0.001789831336202,0.002127494242106,0.001574020433352,0.000291157466452
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002148876037714,0.00059987220028,0.000267429479955,0.000125535946376,4.60943889610613E-05,8.25260379202831E-05,0.000113861184222,0.00030441944854,0.000249088458094,0.000753483075799,0.001976193166565,0.001022805528324,0.002256612263333,0.006333655439229,4.25403224776001E-05,0.001963384023864,2.15213444332431E-06,0.001843703351142
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00028570981,8.49133297611236E-05,8.34399694657498E-05,1.26930434890712E-05,4.16102194400932E-05,9.46905920897953E-05,2.95312913684662E-05,0.001146140472575,2.58060461902558E-06,4.45495419818589E-05,3.41491263031393E-05,0.000500452132003,0.000202768070715,0.002051150218518,0.00025748117873,0.0002688203601,0.000988017661243
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000721263005803,0.00034154111758,4.90225460863861E-05,9.76374777643673E-05,2.58949414351535E-05,0.000169375079091,0.00012089621655,0.00133594329785,0.000363322313106,3.50076298808409E-06,0.002140535104472,0.0017756447641,0.000732192706646,0.002835070718275,0.000363322313106,5.97378987478695E-05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.08580395244835E-05,0.001682919482483,0.001071118434616,1.13405115877945E-05,9.83721092456053E-07,0.001097581922032,5.79523474178896E-05,0.000180729591016,0.00035133320365,0.000238892417345,0.000230380837699,0.001080562469318,3.95525159771583E-05,0.000517216227887,2.18746354834975E-06
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.719623735396E-07,4.34489831378304E-06,0.000722299765767,8.60633522401304E-06,0.000113265217599,0.000102958555389,0.000124272431158,0.000728864220963,0.001948942757198,0.000117394350478,1.33780861440831E-06,0.000134288734793,0.002570017020753,0.001359827904616
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.25199981223212E-05,0.000340560929895,0.000164103137596,0.000666529854669,0.000646479938796,7.35892555979595E-05,0.002375474428596,0.001818291035869,4.12002970843382E-05,0.001933137214537,0.002359564712694,7.35892555979595E-05,0.000470114340039
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000455200990173,1.39360962523571E-08,0.000597376490158,0.000770557116401,0.000118172174525,1.43155543746107E-05,0.002880620205098,0.002367040150534,0.001604495531699,0.002457721654925,0.000118172174525,0.002292335107958
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.14971149877063E-05,1.41111258109017E-05,9.83005444347081E-06,0.002447257900749,0.000661821345037,0.000232386089016,0.000660587469361,0.000118371006053,7.55069126854044E-05,6.73567671689534E-05,0.000819447857928
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001425237393823,0.000266642587004,7.23367175377217E-06,7.7176972897888E-05,0.002520491303259,0.00238881519506,0.001000711067224,5.11330833435662E-06,7.23367175377217E-06,0.000403686826154
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00019871094108,0.000589133353811,0.003727761791781,2.51225217577127E-05,6.10266887029156E-05,0.006654579256543,0.002763110035417,0.000308723632145,0.000192964171045
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00176823897089,2.18064835826615E-05,2.13913022978316E-05,0.000225826636825,0.00018055235937,0.00064410423022,3.18068981662495E-05,0.000182412044839
