0,1,2,3,4
nan,0.005993408395329,0.000497174507085,0.000232029494682,0.000165040335342
nan,nan,0.001775489501134,0.001496066514949,4.73324051011099E-06
nan,nan,nan,0.002376622709629,0.003250780108901
nan,nan,nan,nan,4.62713374559106E-07
nan,nan,nan,nan,nan
