0,1,2,3,4,5,6
nan,4.37268689470135E-05,0.001744064349446,0.001609634308736,0.001987311657016,0.000639793556158,0.000515472559753
nan,nan,0.000337796876648,1.0379973058625E-05,0.000103316985382,0.00164799262099,0.000505112697051
nan,nan,nan,0.001366544714599,0.001659258862401,0.000647497386822,1.43516146608018E-06
nan,nan,nan,nan,0.000221610268196,0.000144034467982,3.88887897794831E-05
nan,nan,nan,nan,nan,2.02112962301673E-06,0.000751680925798
nan,nan,nan,nan,nan,nan,0.00031937850441
nan,nan,nan,nan,nan,nan,nan
