0,1,2,3,4,5,6
nan,0.00126462283213,0.00292741462135,0.001721980005467,0.003585736733504,0.001414324418725,0.001595786742383
nan,nan,0.002467193999328,0.000160739221816,0.003424475670585,2.68322341490512E-05,5.11644662794716E-05
nan,nan,nan,0.000811696842145,0.001242571538394,1.34250188582277E-05,0.001786271431566
nan,nan,nan,nan,0.001649645210259,0.000306937839007,4.20158751490003E-05
nan,nan,nan,nan,nan,0.001551483437308,0.000961696886917
nan,nan,nan,nan,nan,nan,0.001370104100739
nan,nan,nan,nan,nan,nan,nan
