0,1,2,3,4,5,6
nan,0.000117011778657,9.4876156606255E-05,0.002273696669546,0.002326794106286,0.018792888628654,0.000396765235683
nan,nan,0.000207367733804,0.000200154879612,0.000911316859606,0.000128842071992,7.7082494706194E-05
nan,nan,nan,9.26360369203136E-06,0.000555730125959,0.000313239804696,3.53467696630817E-05
nan,nan,nan,nan,0.000571244932393,0.000304356166626,1.33739455373601E-05
nan,nan,nan,nan,nan,0.000386893835126,0.00027776767738
nan,nan,nan,nan,nan,nan,1.12613944136208E-05
nan,nan,nan,nan,nan,nan,nan
