0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
nan,3.219608255113947e-05,4.745083184792485e-05,3.1473583986137505e-05,2.3476119895003553e-05,3.285072460355349e-05,3.285072460355349e-05,4.223948771335587e-05,5.1475602430452065e-05,2.8052613177573226e-05,2.3476119895003553e-05,4.928874501767429e-05,5.8298913464115285e-05,4.4292002327610234e-05,6.218418894761206e-05,2.3476119895003553e-05,4.641234737930009e-05,0.00014183966461563848,7.564518035915835e-05,3.1473583986137505e-05,3.400511191685698e-05,3.0220447186844458e-05,4.1900721585723616e-05,3.4767613730449295e-05,5.6737039257441315e-05,6.0358173537775615e-05,4.370918334454447e-05,8.185365151700292e-05,5.563403361849169e-05,3.285072460355349e-05,3.6305426887985436e-05,2.7370001904480985e-05,1.2195286875377355e-05,2.6602677689013583e-05,1.7048393540755525e-05,5.122228802306413e-05,3.315681889818914e-05,2.8667854450699097e-05,4.494250040016981e-05,4.92186326957251e-05,3.669731456771282e-05,3.108145585134941e-05,2.3476119895003553e-05,5.6373757886855735e-05,6.774197124947646e-05,4.556506108454111e-05,9.051997576079254e-05,4.6329654384854385e-05,2.922832688991822e-05,7.231252131878901e-05,1.993622970042236e-05,4.2784068470914006e-05,5.765275659647143e-05,2.6602677689013583e-05,1.2195286875377355e-05,5.531128303614818e-05,3.874576289861597e-05,3.315681889818914e-05,2.47029931208756e-05,5.141254531428117e-05,4.697962433639007e-05,1.2195286875377355e-05,5.031151611017382e-05,4.745083184792485e-05,4.3609559438883546e-05,5.420805626539535e-05,4.340804123110616e-05,3.0664952279857965e-05,4.0567111936583835e-05,0.00011924474088850954,3.8274244050255516e-05,2.3476119895003553e-05,4.4386783774489685e-05,5.305727090311309e-05,0.00010683445380460108,2.7370001904480985e-05,3.743210419831564e-05,3.253097454769144e-05,3.9484744903415714e-05,4.475965441907579e-05,2.5725928121444217e-05,6.0683386055673826e-05,3.5894614620445e-05,4.8935580345966465e-05,3.219608255113947e-05,5.7802950252127846e-05,4.3203383669906805e-05,0.00013275391160892883,0.00013670388618820142,0.00015524990066109057,2.3476119895003553e-05,2.1947805326659548e-05,4.201470540599586e-05,3.9484744903415714e-05,4.0437654832898334e-05,2.7370001904480985e-05,0.0,3.4767613730449295e-05,3.315681889818914e-05,7.300193040573808e-05,3.184430599984375e-05,3.0664952279857965e-05,6.376806257358305e-05,5.252167900049023e-05,4.448092757228484e-05,3.546245617758528e-05,2.7370001904480985e-05,3.5237480619681045e-05,0.00015684258397913222,4.9077633422673245e-05,2.9743452410392182e-05,5.07717808219259e-05,0.00013793908444291063,2.3476119895003553e-05,0.00032255697666216417,5.8739396748082515e-05,5.293926280408535e-05,0.00010404849755081079,3.6305426887985436e-05,3.8433989270400565e-05,5.68914610235439e-05,8.682635821367807e-05,0.000254072490551255,8.944433988364653e-05,4.963555365884073e-05,3.81117765360332e-05,0.00013452161424387657
nan,nan,0.0012267024102156977,0.00030842116558310096,0.0001317890213335662,0.00034812030664631435,0.00034812030664631435,0.000626962104774075,0.0008622677249577295,0.0002199006516701142,0.0001317890213335662,0.0008101743711627204,0.0010151741269905658,0.0006830676366798111,3.811623445295298e-06,0.0001317890213335662,0.0060957878611215,5.043575690320568e-06,0.00014119672465572384,0.00030842116558310096,0.00038249273732507546,0.00027406458266191483,0.0006174665558909791,0.00040553522739741123,0.000981210025982837,0.0010592298013453263,0.0006673837529610827,0.00013365868972514637,0.0009568976694926677,0.00034812030664631435,0.0004523348812051974,0.00020443732490686578,3.219608255113947e-05,0.0001880260515916123,6.076322733577215e-05,0.0005432954727166798,0.00035715630024410163,0.00023451591844608137,0.0007003460786070751,0.0008492232817337734,0.00046425817988723553,0.00029746494535689476,0.0001317890213335662,0.0009732341497354555,2.28230069186888e-05,0.0017799527343484887,0.00044018546264320917,0.0007364205258795905,0.0002483680559687814,0.0013040910934064601,8.656333431519928e-05,0.000642086546120911,8.282029378727808e-05,0.0001880260515916123,3.219608255113947e-05,0.0009497279299421001,0.0005259907640145815,0.00035715630024410163,0.00015186062775820417,0.0008607907770878611,0.0013486111628037835,3.219608255113947e-05,0.000668674373026459,0.0007648514715118479,0.0025745396263374765,0.0009250154890615886,0.002672091293898634,0.0002860268839373895,0.0005794467881073961,1.9646019686162668e-05,0.0005119031883425688,0.0001317890213335662,0.0006855999789010034,0.0008988738931894468,0.00038041909628172777,0.00020443732490686578,0.00048654314525610693,0.00033875432462764565,0.0005478761983817049,0.0020760680565037022,0.00017054811154653242,0.0007443750960304698,0.0004398222081990767,0.0008015817179551097,0.00032903419735619293,0.0010044442055666724,0.000653614243123748,0.00016375428023692314,0.0003202063120858564,8.22460403092537e-05,0.0001317890213335662,0.00011011585567044175,0.0006206689398791283,0.0005478761983817049,0.0005757032200263513,0.00020443732490686578,0.0,0.011448238451873368,0.01446332275047188,0.001317827974228388,0.00031893310572192745,0.0002860268839373895,0.00044649308510252866,0.00039745331836146027,0.0006881102686503797,0.0004266588365142918,0.00020443732490686578,0.0004198113802544296,7.406905788854371e-06,0.000805044325369476,0.0002615299363254213,0.0008457012640361229,0.0003016259664624234,0.0001317890213335662,2.264162168966807e-05,5.205206683439336e-05,0.0008961707184408441,0.0001729439608959117,0.0004523348812051974,0.0005166858199918659,0.0009845913224471802,2.618391199136665e-05,0.0002816941795597731,2.2250757178555012e-05,0.000818561353641785,0.0005070292189890031,4.639932401162892e-06
nan,nan,nan,0.0014496246010260434,0.00022679556865047506,0.0008331599131136524,0.0008331599131136524,0.0036352682726114144,0.00029216663121495385,0.00043271051213905534,0.00022679556865047506,0.0004888662891041558,1.3457573194115832e-06,0.00019573774431172724,0.0004207995467975251,0.004674144920345371,0.0013172060406139322,1.971552720841218e-05,2.941877438033443e-07,0.000694698094604293,0.0009646690815482093,0.0005857365741146626,2.8537945296545127e-05,0.001059197454022025,0.00035146682526118983,0.0003117853059756732,0.00015611223144068037,0.0005789992829441102,9.9223115349738e-06,0.0010391392321917267,0.0024796311260615596,0.0003929235931812652,4.745083184792485e-05,0.0003524715740713728,9.373581638407835e-05,0.001212531012193478,0.0009563763400703148,0.0004718605092631161,0.0027521142932857494,0.0008656368754410853,0.0002469058955965507,0.0006588918512220631,0.00022679556865047506,3.0238201280906253e-05,9.10256823278174e-05,0.00033435881044637395,3.110448920758862e-06,1.8750281277573941e-06,0.0005103993449990773,8.120790933223842e-05,0.00013900047494417746,0.0014424038834943546,1.0185570061982186e-06,0.0003524715740713728,4.745083184792485e-05,0.0008006082256020454,0.0016424208262010573,0.0008666569481659227,0.004119676831809699,0.0014314077747595176,0.0002903270490062682,4.745083184792485e-05,8.720580685736815e-06,0.0005880485149175919,0.0001345352794127024,0.0001888949045365633,0.0001183930024621785,0.0017175105030960381,0.0019506671964008347,0.001097657968457262,8.235804574285605e-05,0.00022679556865047506,0.0026474304678955024,0.0016711945230185688,8.542960722998835e-05,0.0003929235931812652,0.0001587588863738679,0.0011289836424112005,1.6897924087271633e-05,0.0027176174989539136,0.003669120262821083,0.0003440411919100552,0.001209718506508904,0.0008191061202289465,0.0007648514715118479,0.00011101263702065881,0.00021845064848771237,8.261593259205624e-05,5.659968880598756e-05,6.588704645405626e-05,0.00022679556865047506,0.00018333194125890362,3.330526166201651e-05,0.0010806285225828088,0.0026258027691564165,0.0003929235931812652,0.0,0.001059197454022025,0.0008666569481659227,2.0555624681587273e-05,0.0007300127229693723,0.0006225772782438159,0.00022614261114293056,6.876548773983484e-05,0.0021989177113179324,0.002961640499244074,0.0003929235931812652,0.001120415197818808,0.0007135747440283556,8.141679642838417e-05,0.007344283549936332,0.00021950300999282866,1.1880455177699997e-05,0.00022679556865047506,0.0009351296821177345,0.00027125157870341263,0.0015277690818236707,1.6439068692453557e-06,0.0012676656765358769,0.0014706097563027697,0.0003684077800613092,0.0001678922171757922,0.0005212747186372658,0.0014366351915056973,0.00042126108429039327,0.0016043022062980285,6.576684491425912e-05
nan,nan,nan,nan,0.00012669945710282445,0.00032564480939038955,0.00032564480939038955,0.0005733019485267743,0.0007805844799081482,0.00020882231681421443,0.00012669945710282445,0.0007346336620236702,0.000915827329983344,0.002593045457910688,2.1186560207901972e-05,0.00012669945710282445,0.0017614403043766688,3.535489538810141e-07,0.001231634161555676,0.0002897603778465929,0.00035654104078502145,0.0002585095941743514,0.0005649379333849793,0.00037717329461566494,0.0016214457226665347,5.302451340829694e-05,0.0006088919010243147,0.00022337053764214768,0.0018886445828392169,0.00032564480939038955,0.0004189068737150105,0.0001945331308541484,3.1473583986137505e-05,0.03458783722868316,5.909064323936063e-05,0.0007753402858784254,0.0003337816575086181,0.00022228387998729534,0.0006379059279574093,0.0007331336170469105,0.00042950724281982206,0.00027981535756752907,0.00012669945710282445,0.0002017373937445841,0.0003114915476253614,0.0006522693440941407,0.0014902015375296437,0.006827020828675849,0.00023500466361953758,0.0011726677990285732,8.381355101767718e-05,0.0005866208699982261,0.0009034312221621126,0.0001793134588936257,3.1473583986137505e-05,0.0008578730326414465,0.0004842216415615181,0.0003337816575086181,0.00014556354849159947,0.0007792808611367299,0.0015843947649456895,3.1473583986137505e-05,0.000756320169324383,0.000694698094604293,0.0006065148023483051,0.002298281449258738,0.0006016908611640732,0.000269412471296814,0.0005314269394378662,5.6623804627494986e-08,0.00047175766981452525,0.00012669945710282445,0.0006249263641592978,0.0008129110045809273,0.0006222543993030579,0.0001945331308541484,0.00833889367943242,0.00031719914649119726,0.0005035635125969904,0.0006336520087462135,0.0001630401008787152,4.6031506011147846e-05,0.00040776924059899986,0.0007270595950177297,0.00030842116558310096,0.0034958457806884033,0.0031469131443055826,0.00010366005111142177,4.2441881847692954e-05,5.448219817378203e-06,0.00012669945710282445,0.00010621594594077128,0.0005677589036262914,0.005959362350688668,0.0005281249687147649,0.0001945331308541484,0.0,0.00037717329461566494,0.0003337816575086181,0.0011849101056019145,0.0002992846757873813,0.000269412471296814,6.166594484888216e-06,0.000802042076657499,0.0006271359277153082,0.00039603677702017005,0.0001945331308541484,0.000389926987021533,2.7109431715095087e-05,0.0007301115699974459,0.000247058692015084,0.000752296580058346,0.0002348910802456811,0.00012669945710282445,1.2701862809428955e-07,0.0009242382667402167,0.0004715788052368994,6.615615906286776e-05,0.009965347757277261,0.00047599039560127974,0.0008887330128328739,0.00010553506424395621,2.694857656480598e-06,0.0003139666464297786,0.0007420278292655557,0.00747220373495744,8.96568917586953e-05
nan,nan,nan,nan,nan,0.0001363738237464215,0.0001363738237464215,0.00019697023447591284,0.00024875903136356716,0.00010260252460680742,7.269515349532614e-05,0.00023691330233917702,0.0002847937483844992,0.00020895512670244872,0.00030490888413590056,7.269515349532614e-05,0.0002209999982318235,4.596876888290666e-05,0.00037350118878476136,0.00012669945710282445,0.00014437260429601818,0.00011783543978491625,0.0001949564669450064,0.0001495826181937618,0.00027663967640911326,0.000295481683191444,0.00020558754159521838,0.0004048303364286894,0.00027085226863593563,0.0001363738237464215,0.00015988471445483568,9.78928379433099e-05,2.3476119895003553e-05,9.267933869624954e-05,4.027711054087733e-05,0.00024739620872100856,0.00013850645389368462,0.0001068926760138488,0.00021268335976946568,0.00023653027624323715,0.0001624635808750659,0.00012392839257896208,7.269515349532614e-05,0.0002747363809163726,0.0005046462207462985,0.00021622330609439303,4.094080435496378e-05,0.005399828136438964,0.00011082874378201797,0.00035662434939601813,5.329911303568445e-05,0.00020018525532092916,0.00028142579867681974,9.267933869624954e-05,2.3476119895003553e-05,0.0002691538038113614,0.00017563179024579847,0.00013850645389368462,8.025902590304123e-05,0.0002484199973920544,0.00022417350487014245,2.3476119895003553e-05,0.00024247686157039165,0.00022679556865047506,0.00020500920878823364,0.0002633294134904599,0.00020383688443989902,0.00012098145483902349,0.00018691904684079428,0.0005921459814610209,0.00017264655103598847,7.269515349532614e-05,0.00020950030252246045,0.00025722018749835886,2.6072422321789286e-07,9.78928379433099e-05,0.0001672470513354325,0.00013413819081131996,0.0001802570661545715,0.006643862036751609,8.685120561929385e-05,0.0002971638553702541,0.00015716075820448563,0.00023498170607980752,0.0001317890213335662,0.0014000967019561254,0.00020264284431783868,7.66815381967564e-05,0.0004351854089155633,8.3212160296784e-05,7.269515349532614e-05,6.38599018075069e-05,0.00019563524447132824,0.0001802570661545715,0.00018612902441885652,9.78928379433099e-05,0.0,0.0001495826181937618,0.00013850645389368462,0.0003601197467294349,0.00012931415398975297,0.00012098145483902349,0.00031305382364761716,0.00025436390052659407,0.00021004114161537153,0.00015427284054347022,9.78928379433099e-05,0.00015276048348949838,0.0002723306147095791,0.00023575932717573905,0.00011446247898662282,0.0002449667841147443,5.767827826541695e-05,7.269515349532614e-05,2.7295503852920313e-07,0.00028708555387116033,0.0002565915954211793,0.0005161851772665399,0.00015988471445483568,0.00017366093266581336,0.00027744791544534475,0.0004298479333419158,4.595836864041455e-05,0.0004429987064422818,0.000238804765164729,0.00017161168538894127,6.97170760026997e-05
nan,nan,nan,nan,nan,nan,0.0003689917895491443,0.0006786134915676768,0.0009422639974207267,0.00022998895757685918,0.0001363738237464215,0.0008839425717879009,0.0025330252450360886,0.0007414803093233655,2.455358897155022e-07,0.0001363738237464215,0.0012957040069214428,0.0005661552585730007,0.00024252136623991065,0.00032564480939038955,0.0004067172945973398,0.00028834559380492273,0.0006679807527054877,0.010458524045281492,6.870911195495447e-05,0.0019658398931551827,0.0007239009740374528,0.00039168538431252203,0.0013695522227165106,0.0003689917895491443,0.00048385159975389025,0.0002134364853510989,3.285072460355349e-05,0.00019592471354784436,6.226905657537848e-05,0.00042788159119196167,0.0003788925610434856,0.0002456788358974279,0.0007608494718399087,0.000882036543129629,0.0004970753544948744,0.00031372768533872736,0.0001363738237464215,0.0012178748956097462,5.2028496956103083e-05,0.0007791427000310369,0.00011009516431984393,0.0008012912324560739,0.00026058885562958966,3.097617078810142e-05,8.903531218834088e-05,0.0006955544142762317,0.0010974640104675856,0.00019592471354784436,3.285072460355349e-05,0.0010400340377248031,0.0005657498556507728,0.0003788925610434856,0.00015754430551560432,0.002622044247919213,0.0011496997769175207,3.285072460355349e-05,0.000911483870315503,0.0010391392321917267,0.0007208745429625649,0.0010124284652099117,0.0007147334286998553,0.0003013087339698572,0.0006254401677113561,5.046115132215574e-07,0.0005500503628618315,0.0001363738237464215,0.0007443189361329768,0.0009832090856831083,9.153526276960016e-05,0.0002134364853510989,0.0005218282396112973,0.00035874256888484364,0.0005901669795864958,0.0018138802807451198,0.00017733946364887943,0.0005923862902867706,0.0004699902657404707,0.0007464409113494535,0.00034812030664631435,0.001101099252755666,0.0007084701998102742,7.30513491399157e-05,4.634936074250006e-05,3.915047659850549e-05,0.0001363738237464215,0.00011362371433709224,0.000671566347984577,0.0005901669795864958,0.004091838767908223,0.0002134364853510989,0.0,0.010458524045281492,0.0003788925610434856,0.00014876669364458054,0.0003370977915360261,0.0003013087339698572,6.756926335743249e-06,0.0003010925141981985,0.0007471328961075731,0.00045542684963926973,0.0002134364853510989,0.00044785904854573866,0.0001405768418777893,0.0008781962091990528,0.0002747904146576856,0.0009237233239132779,0.0006525101729676779,0.0001363738237464215,6.910536753799518e-05,0.001123644840829508,0.0002670201142491335,9.030848310609566e-05,0.00048385159975389025,0.0005553785677130142,6.400362148928262e-05,0.0004660047076940614,4.749116080024166e-05,0.0005280222337597595,0.0008933360931933674,0.0005446222259174138,6.04050762087635e-05
nan,nan,nan,nan,nan,nan,nan,0.0006786134915676768,0.0009422639974207267,0.00022998895757685918,0.0001363738237464215,0.0006878067180463794,3.00980681556579e-05,0.0007414803093233655,0.0012050092612785508,0.0001363738237464215,0.0008036661058359359,0.00025005497659113315,3.218346260713998e-06,0.00032564480939038955,0.0004067172945973398,0.00028834559380492273,0.0006679807527054877,0.00043209933546834334,6.870911195495447e-05,0.0011621658830043894,0.0007239009740374528,7.133525536814287e-05,0.0013695522227165106,0.0003689917895491443,0.00048385159975389025,0.0002134364853510989,3.285072460355349e-05,0.00019592471354784436,6.226905657537848e-05,0.00042788159119196167,0.0003788925610434856,0.0002456788358974279,0.0017489996003016868,0.0006991424043308409,0.007736359285211274,0.00031372768533872736,0.0001363738237464215,0.0010662773081718034,5.2028496956103083e-05,0.0007791427000310369,0.00042103334165163024,0.0008012912324560739,0.00026058885562958966,0.00013462464984672528,8.903531218834088e-05,0.0006955544142762317,0.0010974640104675856,0.00019592471354784436,3.285072460355349e-05,0.0010400340377248031,0.0005657498556507728,0.0003788925610434856,0.00015754430551560432,0.0009406113018361091,0.0008198522237127385,3.285072460355349e-05,0.0005383868361786201,0.0010391392321917267,0.0007208745429625649,0.00018042597213259107,0.0007147334286998553,0.0003013087339698572,0.0006254401677113561,0.000592421412078202,0.0059608938391803295,0.0001363738237464215,0.0007443189361329768,0.0009832090856831083,0.0003722164683294753,0.0002134364853510989,0.0005218282396112973,0.00035874256888484364,0.00484156484872429,0.0007554316375285864,0.00017733946364887943,2.7728351578096342e-06,0.0004699902657404707,0.0008743173411402253,0.00034812030664631435,0.001101099252755666,0.0007084701998102742,0.0008345247091492548,0.00019763316120561319,0.00016997749313760218,0.0001363738237464215,0.00011362371433709224,0.000671566347984577,0.0005901669795864958,0.004091838767908223,0.0002134364853510989,0.0,0.00043209933546834334,0.0003788925610434856,0.00014876669364458054,0.0003370977915360261,0.0003013087339698572,0.0012858747485504,0.0009694505925964333,0.0007471328961075731,0.00045542684963926973,0.0002134364853510989,0.00044785904854573866,0.00018261426102292644,0.0007223925436965949,0.0002747904146576856,0.0009237233239132779,0.0009270354045978752,0.0001363738237464215,0.00024152397030679804,2.247655311204026e-05,0.0002670201142491335,0.00032403229990951826,0.00048385159975389025,0.0005553785677130142,0.003011539185845445,0.001141380004549885,0.00016075379325672517,0.0005280222337597595,0.0008933360931933674,0.006126539895815948,0.0001762808521290967
nan,nan,nan,nan,nan,nan,nan,nan,2.1781092345891256e-05,0.00036687846358448873,0.00019697023447591284,0.00014877980505948474,0.00021271851947654135,0.001097658176528632,0.0012468096696246847,0.00019697023447591284,1.1557921076694025e-05,1.9205306665611518e-05,2.2227350550387735e-06,0.0005733019485267743,0.0007764865091497107,0.0004886543619528129,0.0016108075762998897,0.002009942033414526,0.00010443608672707917,0.0017401162248016273,0.0018202044827979572,5.68841302956222e-06,7.854161225694235e-05,0.0006786134915676768,0.0009948868639694931,0.006462019173542749,4.223948771335587e-05,0.00030155050928804407,8.286489415843967e-05,0.0026655195740081295,0.0007037346498383736,0.0003983736678121274,0.0029189069932765072,0.00015510470670899467,0.0010347894077816328,0.0005456647380254373,0.00019697023447591284,0.0007885219571766378,0.00038473785689121446,4.1825989648736003e-07,0.00021611809628684108,0.0005721562648406172,0.005160413838430395,1.7660511915254905e-08,0.00012210663628971574,8.578146472308658e-05,0.0001543071443602988,0.00030155050928804407,4.223948771335587e-05,4.330485275341309e-05,0.0012532734604202363,0.0007037346498383736,0.00023278535807042967,0.0016311950906072723,0.0004487041298087224,4.223948771335587e-05,7.334241003172055e-05,4.372204050117595e-05,0.0018086611029272488,0.0018313221454912204,4.788531243127425e-05,0.0005174575939655946,0.0003289939869236603,0.0005520353610484142,0.0012016953548953933,0.00019697023447591284,1.1462323234330604e-05,0.0004504358724579572,2.8630706904741373e-05,0.0003346187891681795,0.0011113861171288856,0.0006530288304717857,0.0005187453402030768,0.0019417320960309623,0.0002676244622848351,0.0012617155451526932,0.0015488140341076795,0.0001190415577081663,0.000626962104774075,0.0002606451864583894,0.0014788368648612454,1.8159295733284507e-05,5.109306505658261e-06,0.00032889384047506007,0.00019697023447591284,0.01058303347503466,0.0001499309374968251,0.0005187453402030768,0.0003490449493218631,0.0003346187891681795,0.0,0.0008456377645260999,0.002783605868365083,4.526192846413605e-05,0.0006003935248322123,0.0005174575939655946,0.00014298752973826009,0.00037705450069099044,9.330269703949051e-06,0.0009115433637517353,0.0003346187891681795,0.0008899157938999365,4.221719265485606e-06,0.002661419490441281,0.0004592268046775158,4.8911835391755405e-05,0.00030175267445156623,0.00019697023447591284,7.933986799781003e-05,0.00022230398951627938,0.0023465502400965873,7.327388185580855e-05,0.0009948868639694931,0.0007537206582702073,2.5685138291243283e-05,4.131108052905897e-06,0.00014531205629629028,1.3706606320822199e-05,0.00016442723068931366,0.0008363984363753464,0.0002790436044692619
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014672964020994589,0.00024875903136356716,8.369970747523165e-05,2.7057131442947372e-05,1.9056510591328605e-05,0.0003163174051457249,0.00024875903136356716,0.0009589598014686206,0.00020342958977202143,0.00028004072908075487,0.0007805844799081482,0.0010975298109508478,0.0009191234841962622,3.8590539792595274e-05,0.0012101328410446584,1.0529444536156433e-05,0.003077608008736299,3.4586708549460714e-06,0.0008051805097769379,0.0019047600980731294,0.0009422639974207267,0.0011186376825471215,0.0004348976370689333,5.1475602430452065e-05,0.0003892893855926267,0.0001019979197512751,0.0009250128165311444,0.0009816565612468923,0.0005244052157870594,0.0033505920100130033,0.007524543663465025,0.0015303634626572325,0.0007390810198351115,0.00024875903136356716,0.001145976846624842,5.6968986178203946e-05,9.349638579376053e-05,1.9049644001751703e-05,0.00016235312174350098,0.004723215688179601,8.656991419058749e-05,0.00015167836459796503,4.904344388223336e-06,1.1705314891924273e-07,0.0003892893855926267,5.1475602430452065e-05,5.417237860541017e-09,1.582001262889916e-05,0.0009816565612468923,0.00029624749918199394,0.00029136913120978504,0.0002336776149784582,5.1475602430452065e-05,0.0007495277461250033,0.0012581888652828763,0.0005077421408553501,2.748104610703797e-05,2.985669747937554e-07,0.0008189602851142344,0.0023100805569454693,2.1938898379167223e-06,4.334394700163925e-06,0.0028526287657934346,0.0007907952776754477,0.00013131973813313222,3.087080970075424e-05,0.0004348976370689333,1.768555721949275e-06,0.0009024711892236547,4.791104368072673e-05,4.0207400581569905e-05,0.0003430812656056852,0.0013133397262338996,5.797530076916185e-05,0.0005096354478704002,0.0005120062195636831,8.801155093623113e-05,0.00044390860484234013,0.00019059043143745534,9.470319625430033e-05,0.000303806077082472,0.00024875903136356716,0.0002005824741906295,0.0017146174762785464,0.0014632196410097377,0.00017022488610199648,0.0004348976370689333,0.0,0.0012101328410446584,0.0009816565612468923,4.9153706337331406e-05,0.0008216426624178643,0.0008189602851142344,5.82138030982476e-07,0.00014251974214312606,0.00014721422993383307,0.0014229910126335348,0.0004348976370689333,0.0015105581754074604,4.959390244478189e-05,0.00029702805773277734,0.0006117664028235354,5.534441084282611e-06,7.458012249085385e-05,0.00024875903136356716,0.0004087281647361424,1.9541111539965196e-05,0.00012123212501872527,4.12068399809573e-05,3.517605248913249e-05,0.001951374887185527,3.646743662495766e-05,7.41591643158472e-07,0.00019747094646176561,0.0005752401133072262,0.0002115737832790212,0.0017956639438604354,4.8933838794358306e-05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00010260252460680742,0.00045458474557513533,0.0005112668773319623,0.00039357821418517367,0.0005971902953666426,0.00010260252460680742,0.0004200788322462451,0.0004546435532389387,5.167147540745289e-06,0.00020882231681421443,0.0002477957117708379,0.00018987970992319762,0.00036236164273324196,0.00025950671669539336,0.0006551865571585471,0.0005777533839607628,0.00038610860476596563,3.678516487049604e-06,0.0005265492831974739,0.00022998895757685918,0.0002828371815367036,0.00014924595561199502,2.8052613177573226e-05,0.00013914057438246013,5.105282834870002e-05,0.0004770269764179051,0.00023471287015145332,0.00016721250280874914,0.00040181709192008,0.0004537606117675907,0.00028869981321280526,0.00020284981667266922,0.00010260252460680742,0.0005346714306547221,0.0009928361701879267,0.00040960983519676804,0.0008878047822427273,0.0004190637502218481,0.00017526702489351208,0.0007027611336254028,7.060771161268445e-05,0.00037407205193420236,0.0005669303376483802,0.00013914057438246013,2.8052613177573226e-05,0.0005229912940878954,0.00031866374349810017,0.00023471287015145332,0.0001160121089292724,0.00047920753103613856,0.0004270050632801691,2.8052613177573226e-05,0.0004665220712553275,0.00043271051213905534,0.00038482319083865435,0.0005107594873191517,0.0003822152276749548,0.00019654779685699813,0.00034425629587115487,1.4476215633885324e-05,0.0003118740621186125,0.00010260252460680742,0.00039478499799575686,0.0004978750025795367,0.0001614406413206691,0.00014924595561199502,0.00029958473249944937,0.00022505771418902514,0.0003291694618755147,0.00039951143344190364,0.0001281187693744785,0.000581227403324737,0.000276652055415073,0.002152528232686835,0.0002199006516701142,0.0005502453335108548,0.00037955576816547227,0.0003782260469523467,7.629250250253242e-05,0.0005665145007399038,0.00010260252460680742,8.760032803191397e-05,0.0003638850467827792,0.0003291694618755147,0.00034247057147638487,0.00014924595561199502,0.0,0.00025950671669539336,0.00023471287015145332,0.0007098495058218922,0.00021449681164591443,0.00019654779685699813,0.0006139252405661105,0.0004918305644535661,0.00039598149954700506,0.0002701057675396006,0.00014924595561199502,0.0002666832134724029,0.0001736691881422227,0.00045210088845221066,0.00018280286933125661,0.00047184483176162666,0.001361767704980004,0.00010260252460680742,5.42832685258183e-07,0.00047616654695319056,0.0004965459370765901,0.0001391187795187167,0.0002828371815367036,0.00031418178664616506,0.0005403301718838199,0.00013164396219686458,0.0002480755958463224,9.397964710847301e-05,0.00045865008781792135,0.0003095192431682207,0.00039312433305792576
