0,1,2,3,4
nan,0.002186443911455,0.001274689345391,0.001311219037225,0.001218280985628
nan,nan,0.000188758824622,0.001946239260586,0.001408592460873
nan,nan,nan,0.00190455055538,0.000901340016164
nan,nan,nan,nan,0.00092298569931
nan,nan,nan,nan,nan
