0,1,2,3,4
nan,0.002022875510287,0.00083416225294,0.010264713237254,0.000998964104679
nan,nan,0.001069792911149,0.001055935618613,0.001314046337863
nan,nan,nan,0.007893227456805,0.001166351782229
nan,nan,nan,nan,0.001150584500204
nan,nan,nan,nan,nan
