0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
nan,0.000880564341172,0.012114329614479,0.001197305428478,0.000946329794952,0.001407401517611,0.001881930928863,0.000477606185933,0.001086262719095,0.001324341923598,0.00083853553939,0.000920625701515,0.000946329794952,0.000824053825126,0.001423547916452,0.002217166933732,0.001614750350048,0.000971286890546,0.001234433344346,0.001128294875841,0.001337311122777,0.000892018141672,0.001053346919948,0.001886538912092,0.000946329794952,0.001086262719095,0.001007415482867
nan,nan,0.003948634317932,0.001372543783368,0.000830583936016,0.001202052695974,0.001048372683965,0.00114630533657,0.000944675583741,0.001978942208844,0.003716014455192,0.000809465323177,0.000830583936016,0.000729620080534,0.002106954546487,0.003119554948145,0.001365981858683,0.000851038441494,0.001218131962887,0.000978682440154,0.00114630533657,0.001026620099627,0.000917963869912,2.03764679278617E-05,0.002819121023336,0.001918309192004,0.000880564341172
nan,nan,nan,0.002231041302536,0.001143175060055,3.08735628965357E-05,0.002101419140406,0.000197827102892,0.001959819336518,0.000645925375486,0.0014021379059,4.4628551433624E-05,0.001636644851,0.000143571694247,6.8598970817474E-08,5.45929306052115E-05,0.00173651933657,0.001692738879446,8.4857944426886E-05,0.002060968788347,0.002590893130978,4.84068011714498E-05,6.8598970817474E-08,0.001403081094066,2.81651966422136E-05,0.001959819336518,4.41089044668909E-06
nan,nan,nan,nan,0.001087217084514,0.001727776567085,0.002537468258713,0.001633283979084,0.001300028787465,0.001285854704074,0.000980921392296,0.001085455877817,0.00111844316738,0.000962613003575,0.001257021950701,0.001250297925685,8.3167415629416E-07,0.001150584500204,0.000284697897134,0.001355195075107,0.004982833304424,0.001433714976017,0.000711985424631,0.000135215940936,0.00111844316738,0.000616330220555,0.000860476510637
nan,nan,nan,nan,nan,0.001307606904571,0.000785683638902,0.003842514570397,0.001017948942354,0.001008122054011,0.000792077449187,0.000867212629145,0.000890677151503,0.000778789996191,0.000988078786844,0.000855200230559,0.001871180528474,0.000913432976334,0.001151957593435,0.00136868556721,0.001244623361922,0.001123453942775,0.000988078786844,0.001736030161307,0.000890677151503,0.001017948942354,0.000946329794952
nan,nan,nan,nan,nan,nan,0.000455186106495,0.001972980998801,0.001538617484866,0.001520431782931,0.000788293070935,0.000539628091833,0.003243205961909,0.001112959794796,0.001483516936423,0.000575563216584,0.002477585172904,0.001348178152353,4.22095355188732E-05,0.001609634308736,0.001972980998801,0.001711346933177,0.000250836184742,1.45177808696371E-09,0.000473401202581,0.001538617484866,0.001407401517611
nan,nan,nan,nan,nan,nan,nan,1.78488677065669E-05,0.002082679661981,2.96803710371649E-05,0.00147898261534,6.46679560189152E-06,0.001731920854331,0.001446144557116,0.001816135942175,0.001639025895378,3.1129354133175E-05,1.46458695921053E-08,0.000175490804551,6.53346119339175E-05,0.00032777756842,0.000168211814887,0.001997901479487,0.00010131541267,1.40411758748497E-06,0.002082679661981,0.000580555462633
nan,nan,nan,nan,nan,nan,nan,nan,0.001458812873947,0.001441997609832,0.001084297287532,0.001206011690862,0.001244623361922,0.005153399140666,0.001407841070099,0.001186354229611,0.00231841763398,0.00057120255636,0.001708315568815,0.000233646105919,0.001858369992787,0.001618160316395,0.001407841070099,0.000333947571918,0.000641955878885,0.001458812873947,0.001337311122777
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001004033808069,0.002174006134825,0.000989275679074,0.001017948942354,0.00088195379706,0.001137781619581,0.001766620667906,0.00177568578607,0.001045830383941,0.001342048439951,0.001222110706178,0.000307075863423,0.001289251859383,0.001137781619581,3.79611922387482E-05,0.001017948942354,0.001174778290878,0.001086262719095
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000889865345915,0.000979861673163,0.001008122054011,0.000874031167322,0.001126168232645,0.001824095512639,2.70895483064368E-05,0.00103559645926,0.001327187419592,0.000856757173413,0.001441997609832,0.00127525246936,0.001126168232645,0.002059828100247,0.001616302409161,0.001162594608301,0.001075429083807
